time	L1	L2	L3	L4
2018-02-01 22:30:00	95	74	60	88
2018-02-01 23:00:00	94	73	60	88
2018-02-01 23:00:00	94	73	60	88
2018-02-01 23:00:00	94	73	60	88
2018-02-01 23:00:00	94	73	60	88
2018-02-01 23:30:00	94	73	60	88
2018-02-01 23:30:00	94	73	60	88
2018-02-01 23:30:00	94	73	60	88
2018-02-01 23:30:00	94	73	60	88
2018-02-02 00:00:00	94	73	59	89
2018-02-02 00:00:00	94	73	59	89
2018-02-02 00:00:00	94	73	59	89
2018-02-02 00:00:00	94	73	59	89
2018-02-02 00:30:00	94	73	59	89
2018-02-02 00:30:00	94	73	59	89
2018-02-02 00:30:00	94	73	59	89
2018-02-02 00:30:00	94	73	59	89
2018-02-02 01:00:00	94	73	59	89
2018-02-02 01:00:00	94	73	59	89
2018-02-02 01:00:00	94	73	59	89
2018-02-02 01:00:00	94	73	59	89
2018-02-02 01:30:00	94	73	59	90
2018-02-02 01:30:00	94	73	59	90
2018-02-02 01:30:00	94	73	59	90
2018-02-02 01:30:00	94	73	59	90
2018-02-02 02:00:00	94	73	59	90
2018-02-02 02:00:00	94	73	59	90
2018-02-02 02:00:00	94	73	59	90
2018-02-02 02:00:00	94	73	59	90
2018-02-02 02:30:00	94	73	59	90
2018-02-02 02:30:00	94	73	59	90
2018-02-02 02:30:00	94	73	59	90
2018-02-02 02:30:00	94	73	59	90
2018-02-02 03:00:00	94	73	59	90
2018-02-02 03:00:00	94	73	59	90
2018-02-02 03:00:00	94	73	59	90
2018-02-02 03:00:00	94	73	59	90
2018-02-02 03:30:00	94	73	59	90
2018-02-02 03:30:00	94	73	59	90
2018-02-02 03:30:00	94	73	59	90
2018-02-02 03:30:00	94	73	59	90
2018-02-02 04:00:00	94	73	59	90
2018-02-02 04:00:00	94	73	59	90
2018-02-02 04:00:00	94	73	59	90
2018-02-02 04:00:00	94	73	59	90
2018-02-02 04:30:00	94	73	59	90
2018-02-02 04:30:00	94	73	59	90
2018-02-02 04:30:00	94	73	59	90
2018-02-02 04:30:00	94	73	59	90
2018-02-02 05:00:00	94	73	59	90
2018-02-02 05:00:00	94	73	59	90
2018-02-02 05:00:00	94	73	59	90
2018-02-02 05:00:00	94	73	59	90
2018-02-02 05:30:00	94	73	59	90
2018-02-02 05:30:00	94	73	59	90
2018-02-02 05:30:00	94	73	59	90
2018-02-02 05:30:00	94	73	59	90
2018-02-02 06:00:00	94	73	59	90
2018-02-02 06:00:00	94	73	59	90
2018-02-02 06:00:00	94	73	59	90
2018-02-02 06:00:00	94	73	59	90
2018-02-02 06:30:00	94	73	59	90
2018-02-02 06:30:00	94	73	59	90
2018-02-02 06:30:00	94	73	59	90
2018-02-02 06:30:00	94	73	59	90
2018-02-02 07:00:00	94	73	59	90
2018-02-02 07:00:00	94	73	59	90
2018-02-02 07:00:00	94	73	59	90
2018-02-02 07:00:00	94	73	59	90
2018-02-02 07:30:00	94	73	59	90
2018-02-02 07:30:00	94	73	59	90
2018-02-02 07:30:00	94	73	59	90
2018-02-02 07:30:00	94	73	59	90
2018-02-02 09:30:00	94	73	59	90
2018-02-02 09:30:00	94	73	59	90
2018-02-02 09:30:00	94	73	59	90
2018-02-02 09:30:00	94	73	59	90
2018-02-02 10:00:00	94	73	59	90
2018-02-02 10:00:00	94	73	59	90
2018-02-02 10:00:00	94	73	59	90
2018-02-02 10:00:00	94	73	59	90
2018-02-02 10:30:00	93	73	59	89
2018-02-02 10:30:00	93	73	59	89
2018-02-02 10:30:00	93	73	59	89
2018-02-02 10:30:00	93	73	59	89
2018-02-02 11:00:00	93	73	59	88
2018-02-02 11:00:00	93	73	59	88
2018-02-02 11:00:00	93	73	59	88
2018-02-02 11:00:00	93	73	59	88
2018-02-02 11:30:00	93	73	59	89
2018-02-02 11:30:00	93	73	59	89
2018-02-02 11:30:00	93	73	59	89
2018-02-02 11:30:00	93	73	59	89
2018-02-02 12:00:00	93	73	59	89
2018-02-02 12:00:00	93	73	59	89
2018-02-02 12:00:00	93	73	59	89
2018-02-02 12:00:00	93	73	59	89
2018-02-02 12:30:00	92	73	59	89
2018-02-02 12:30:00	92	73	59	89
2018-02-02 12:30:00	92	73	59	89
2018-02-02 12:30:00	92	73	59	89
2018-02-02 13:00:00	92	72	59	89
2018-02-02 13:00:00	92	72	59	89
2018-02-02 13:00:00	92	72	59	89
2018-02-02 13:00:00	92	72	59	89
2018-02-02 13:30:00	91	72	59	89
2018-02-02 13:30:00	91	72	59	89
2018-02-02 13:30:00	91	72	59	89
2018-02-02 13:30:00	91	72	59	89
2018-02-02 14:00:00	90	71	59	89
2018-02-02 14:00:00	90	71	59	89
2018-02-02 14:00:00	90	71	59	89
2018-02-02 14:00:00	90	71	59	89
2018-02-02 14:30:00	90	71	59	89
2018-02-02 14:30:00	90	71	59	89
2018-02-02 14:30:00	90	71	59	89
2018-02-02 14:30:00	90	71	59	89
2018-02-02 15:00:00	90	71	59	89
2018-02-02 15:00:00	90	71	59	89
2018-02-02 15:00:00	90	71	59	89
2018-02-02 15:00:00	90	71	59	89
2018-02-02 15:30:00	90	71	59	89
2018-02-02 15:30:00	90	71	59	89
2018-02-02 15:30:00	90	71	59	89
2018-02-02 15:30:00	90	71	59	89
2018-02-02 16:00:00	90	71	59	87
2018-02-02 16:00:00	90	71	59	87
2018-02-02 16:00:00	90	71	59	87
2018-02-02 16:00:00	90	71	59	87
2018-02-02 16:30:00	90	71	58	87
2018-02-02 16:30:00	90	71	58	87
2018-02-02 16:30:00	90	71	58	87
2018-02-02 16:30:00	90	71	58	87
2018-02-02 17:00:00	90	72	58	87
2018-02-02 17:00:00	90	72	58	87
2018-02-02 17:00:00	90	72	58	87
2018-02-02 17:00:00	90	72	58	87
2018-02-02 17:30:00	90	72	58	87
2018-02-02 17:30:00	90	72	58	87
2018-02-02 17:30:00	90	72	58	87
2018-02-02 17:30:00	90	72	58	87
2018-02-02 18:00:00	90	72	58	87
2018-02-02 18:00:00	90	72	58	87
2018-02-02 18:00:00	90	72	58	87
2018-02-02 18:00:00	90	72	58	87
2018-02-02 18:30:00	90	72	58	87
2018-02-02 18:30:00	90	72	58	87
2018-02-02 18:30:00	90	72	58	87
2018-02-02 18:30:00	90	72	58	87
2018-02-02 19:00:00	90	72	58	87
2018-02-02 19:00:00	90	72	58	87
2018-02-02 19:00:00	90	72	58	87
2018-02-02 19:00:00	90	72	58	87
2018-02-02 19:30:00	90	72	58	87
2018-02-02 19:30:00	90	72	58	87
2018-02-02 19:30:00	90	72	58	87
2018-02-02 19:30:00	90	72	58	87
2018-02-02 20:00:00	90	72	58	87
2018-02-02 20:00:00	90	72	58	87
2018-02-02 20:00:00	90	72	58	87
2018-02-02 20:00:00	90	72	58	87
2018-02-02 20:30:00	89	72	58	87
2018-02-02 20:30:00	89	72	58	87
2018-02-02 20:30:00	89	72	58	87
2018-02-02 20:30:00	89	72	58	87
2018-02-02 21:00:00	89	72	58	87
2018-02-02 21:00:00	89	72	58	87
2018-02-02 21:00:00	89	72	58	87
2018-02-02 21:00:00	89	72	58	87
2018-02-02 21:30:00	89	72	58	87
2018-02-02 21:30:00	89	72	58	87
2018-02-02 21:30:00	89	72	58	87
2018-02-02 21:30:00	89	72	58	87
2018-02-02 22:00:00	89	72	58	88
2018-02-02 22:00:00	89	72	58	88
2018-02-02 22:00:00	89	72	58	88
2018-02-02 22:00:00	89	72	58	88
2018-02-02 22:30:00	89	72	58	88
2018-02-02 22:30:00	89	72	58	88
2018-02-02 22:30:00	89	72	58	88
2018-02-02 22:30:00	89	72	58	88
2018-02-02 23:00:00	89	72	58	88
2018-02-02 23:00:00	89	72	58	88
2018-02-02 23:00:00	89	72	58	88
2018-02-02 23:00:00	89	72	58	88
2018-02-02 23:30:00	89	71	56	88
2018-02-02 23:30:00	89	71	56	88
2018-02-02 23:30:00	89	71	56	88
2018-02-02 23:30:00	89	71	56	88
2018-02-03 00:00:00	89	71	57	88
2018-02-03 00:00:00	89	71	57	88
2018-02-03 00:00:00	89	71	57	88
2018-02-03 00:00:00	89	71	57	88
2018-02-03 00:30:00	89	71	57	88
2018-02-03 00:30:00	89	71	57	88
2018-02-03 00:30:00	89	71	57	88
2018-02-03 00:30:00	89	71	57	88
2018-02-03 01:00:00	89	71	57	88
2018-02-03 01:00:00	89	71	57	88
2018-02-03 01:00:00	89	71	57	88
2018-02-03 01:00:00	89	71	57	88
2018-02-03 01:30:00	89	71	57	88
2018-02-03 01:30:00	89	71	57	88
2018-02-03 01:30:00	89	71	57	88
2018-02-03 01:30:00	89	71	57	88
2018-02-03 02:00:00	89	71	57	88
2018-02-03 02:00:00	89	71	57	88
2018-02-03 02:00:00	89	71	57	88
2018-02-03 02:00:00	89	71	57	88
2018-02-03 02:30:00	89	71	57	88
2018-02-03 02:30:00	89	71	57	88
2018-02-03 02:30:00	89	71	57	88
2018-02-03 02:30:00	89	71	57	88
2018-02-03 03:00:00	89	71	57	87
2018-02-03 03:00:00	89	71	57	87
2018-02-03 03:00:00	89	71	57	87
2018-02-03 03:00:00	89	71	57	87
2018-02-03 03:30:00	89	71	57	87
2018-02-03 03:30:00	89	71	57	87
2018-02-03 03:30:00	89	71	57	87
2018-02-03 03:30:00	89	71	57	87
2018-02-03 04:00:00	89	71	57	87
2018-02-03 04:00:00	89	71	57	87
2018-02-03 04:00:00	89	71	57	87
2018-02-03 04:00:00	89	71	57	87
2018-02-03 04:30:00	89	71	57	87
2018-02-03 04:30:00	89	71	57	87
2018-02-03 04:30:00	89	71	57	87
2018-02-03 04:30:00	89	71	57	87
2018-02-03 05:00:00	89	71	57	87
2018-02-03 05:00:00	89	71	57	87
2018-02-03 05:00:00	89	71	57	87
2018-02-03 05:00:00	89	71	57	87
2018-02-03 05:30:00	89	70	57	87
2018-02-03 05:30:00	89	70	57	87
2018-02-03 05:30:00	89	70	57	87
2018-02-03 05:30:00	89	70	57	87
2018-02-03 06:00:00	89	70	57	87
2018-02-03 06:00:00	89	70	57	87
2018-02-03 06:00:00	89	70	57	87
2018-02-03 06:00:00	89	70	57	87
2018-02-03 06:30:00	89	70	57	87
2018-02-03 06:30:00	89	70	57	87
2018-02-03 06:30:00	89	70	57	87
2018-02-03 06:30:00	89	70	57	87
2018-02-03 07:00:00	89	70	57	87
2018-02-03 07:00:00	89	70	57	87
2018-02-03 07:00:00	89	70	57	87
2018-02-03 07:00:00	89	70	57	87
2018-02-03 07:30:00	89	70	57	87
2018-02-03 07:30:00	89	70	57	87
2018-02-03 07:30:00	89	70	57	87
2018-02-03 07:30:00	89	70	57	87
2018-02-03 09:30:00	89	70	57	87
2018-02-03 09:30:00	89	70	57	87
2018-02-03 09:30:00	89	70	57	87
2018-02-03 09:30:00	89	70	57	87
2018-02-03 10:00:00	89	70	57	87
2018-02-03 10:00:00	89	70	57	87
2018-02-03 10:00:00	89	70	57	87
2018-02-03 10:00:00	89	70	57	87
2018-02-03 10:30:00	89	70	57	87
2018-02-03 10:30:00	89	70	57	87
2018-02-03 10:30:00	89	70	57	87
2018-02-03 10:30:00	89	70	57	87
2018-02-03 11:00:00	89	70	57	87
2018-02-03 11:00:00	89	70	57	87
2018-02-03 11:00:00	89	70	57	87
2018-02-03 11:00:00	89	70	57	87
2018-02-03 11:30:00	89	70	57	87
2018-02-03 11:30:00	89	70	57	87
2018-02-03 11:30:00	89	70	57	87
2018-02-03 11:30:00	89	70	57	87
2018-02-03 12:00:00	89	70	57	87
2018-02-03 12:00:00	89	70	57	87
2018-02-03 12:00:00	89	70	57	87
2018-02-03 12:00:00	89	70	57	87
2018-02-03 12:30:00	89	70	57	86
2018-02-03 12:30:00	89	70	57	86
2018-02-03 12:30:00	89	70	57	86
2018-02-03 12:30:00	89	70	57	86
2018-02-03 13:00:00	89	71	57	86
2018-02-03 13:00:00	89	71	57	86
2018-02-03 13:00:00	89	71	57	86
2018-02-03 13:00:00	89	71	57	86
2018-02-03 13:30:00	89	71	57	86
2018-02-03 13:30:00	89	71	57	86
2018-02-03 13:30:00	89	71	57	86
2018-02-03 13:30:00	89	71	57	86
2018-02-03 14:00:00	89	71	57	86
2018-02-03 14:00:00	89	71	57	86
2018-02-03 14:00:00	89	71	57	86
2018-02-03 14:00:00	89	71	57	86
2018-02-03 14:30:00	89	71	57	86
2018-02-03 14:30:00	89	71	57	86
2018-02-03 14:30:00	89	71	57	86
2018-02-03 14:30:00	89	71	57	86
2018-02-03 15:00:00	89	71	57	86
2018-02-03 15:00:00	89	71	57	86
2018-02-03 15:00:00	89	71	57	86
2018-02-03 15:00:00	89	71	57	86
2018-02-03 15:30:00	89	71	57	86
2018-02-03 15:30:00	89	71	57	86
2018-02-03 15:30:00	89	71	57	86
2018-02-03 15:30:00	89	71	57	86
2018-02-03 16:00:00	89	71	57	86
2018-02-03 16:00:00	89	71	57	86
2018-02-03 16:00:00	89	71	57	86
2018-02-03 16:00:00	89	71	57	86
2018-02-03 16:30:00	89	71	57	86
2018-02-03 16:30:00	89	71	57	86
2018-02-03 16:30:00	89	71	57	86
2018-02-03 16:30:00	89	71	57	86
2018-02-03 17:00:00	89	71	57	86
2018-02-03 17:00:00	89	71	57	86
2018-02-03 17:00:00	89	71	57	86
2018-02-03 17:00:00	89	71	57	86
2018-02-03 17:30:00	89	71	57	85
2018-02-03 17:30:00	89	71	57	85
2018-02-03 17:30:00	89	71	57	85
2018-02-03 17:30:00	89	71	57	85
2018-02-03 18:00:00	89	70	57	85
2018-02-03 18:00:00	89	70	57	85
2018-02-03 18:00:00	89	70	57	85
2018-02-03 18:00:00	89	70	57	85
2018-02-03 18:30:00	89	70	57	85
2018-02-03 18:30:00	89	70	57	85
2018-02-03 18:30:00	89	70	57	85
2018-02-03 18:30:00	89	70	57	85
2018-02-03 19:00:00	89	70	57	85
2018-02-03 19:00:00	89	70	57	85
2018-02-03 19:00:00	89	70	57	85
2018-02-03 19:00:00	89	70	57	85
2018-02-03 19:30:00	89	70	57	85
2018-02-03 19:30:00	89	70	57	85
2018-02-03 19:30:00	89	70	57	85
2018-02-03 19:30:00	89	70	57	85
2018-02-03 20:00:00	89	70	57	85
2018-02-03 20:00:00	89	70	57	85
2018-02-03 20:00:00	89	70	57	85
2018-02-03 20:00:00	89	70	57	85
2018-02-03 20:30:00	89	70	57	85
2018-02-03 20:30:00	89	70	57	85
2018-02-03 20:30:00	89	70	57	85
2018-02-03 20:30:00	89	70	57	85
2018-02-03 21:00:00	89	70	57	85
2018-02-03 21:00:00	89	70	57	85
2018-02-03 21:00:00	89	70	57	85
2018-02-03 21:00:00	89	70	57	85
2018-02-03 21:30:00	89	70	57	85
2018-02-03 21:30:00	89	70	57	85
2018-02-03 21:30:00	89	70	57	85
2018-02-03 21:30:00	89	70	57	85
2018-02-03 22:00:00	89	71	57	85
2018-02-03 22:00:00	89	71	57	85
2018-02-03 22:00:00	89	71	57	85
2018-02-03 22:00:00	89	71	57	85
2018-02-03 22:30:00	89	71	57	85
2018-02-03 22:30:00	89	71	57	85
2018-02-03 22:30:00	89	71	57	85
2018-02-03 22:30:00	89	71	57	85
2018-02-03 23:00:00	89	70	57	85
2018-02-03 23:00:00	89	70	57	85
2018-02-03 23:00:00	89	70	57	85
2018-02-03 23:00:00	89	70	57	85
2018-02-03 23:30:00	89	70	57	85
2018-02-03 23:30:00	89	70	57	85
2018-02-03 23:30:00	89	70	57	85
2018-02-03 23:30:00	89	70	57	85
2018-02-04 00:00:00	89	70	57	85
2018-02-04 00:00:00	89	70	57	85
2018-02-04 00:00:00	89	70	57	85
2018-02-04 00:00:00	89	70	57	85
2018-02-04 00:30:00	89	70	57	85
2018-02-04 00:30:00	89	70	57	85
2018-02-04 00:30:00	89	70	57	85
2018-02-04 00:30:00	89	70	57	85
2018-02-04 01:00:00	89	70	57	85
2018-02-04 01:00:00	89	70	57	85
2018-02-04 01:00:00	89	70	57	85
2018-02-04 01:00:00	89	70	57	85
2018-02-04 01:30:00	89	70	57	85
2018-02-04 01:30:00	89	70	57	85
2018-02-04 01:30:00	89	70	57	85
2018-02-04 01:30:00	89	70	57	85
2018-02-04 02:00:00	89	70	57	85
2018-02-04 02:00:00	89	70	57	85
2018-02-04 02:00:00	89	70	57	85
2018-02-04 02:00:00	89	70	57	85
2018-02-04 02:30:00	89	70	57	85
2018-02-04 02:30:00	89	70	57	85
2018-02-04 02:30:00	89	70	57	85
2018-02-04 02:30:00	89	70	57	85
2018-02-04 03:00:00	89	70	57	85
2018-02-04 03:00:00	89	70	57	85
2018-02-04 03:00:00	89	70	57	85
2018-02-04 03:00:00	89	70	57	85
2018-02-04 03:30:00	89	70	57	85
2018-02-04 03:30:00	89	70	57	85
2018-02-04 03:30:00	89	70	57	85
2018-02-04 03:30:00	89	70	57	85
2018-02-04 04:00:00	89	70	57	85
2018-02-04 04:00:00	89	70	57	85
2018-02-04 04:00:00	89	70	57	85
2018-02-04 04:00:00	89	70	57	85
2018-02-04 04:30:00	89	70	57	85
2018-02-04 04:30:00	89	70	57	85
2018-02-04 04:30:00	89	70	57	85
2018-02-04 04:30:00	89	70	57	85
2018-02-04 05:00:00	89	70	57	85
2018-02-04 05:00:00	89	70	57	85
2018-02-04 05:00:00	89	70	57	85
2018-02-04 05:00:00	89	70	57	85
2018-02-04 05:30:00	89	70	57	85
2018-02-04 05:30:00	89	70	57	85
2018-02-04 05:30:00	89	70	57	85
2018-02-04 05:30:00	89	70	57	85
2018-02-04 06:00:00	89	70	57	85
2018-02-04 06:00:00	89	70	57	85
2018-02-04 06:00:00	89	70	57	85
2018-02-04 06:00:00	89	70	57	85
2018-02-04 06:30:00	89	70	57	85
2018-02-04 06:30:00	89	70	57	85
2018-02-04 06:30:00	89	70	57	85
2018-02-04 06:30:00	89	70	57	85
2018-02-04 07:00:00	89	70	57	85
2018-02-04 07:00:00	89	70	57	85
2018-02-04 07:00:00	89	70	57	85
2018-02-04 07:00:00	89	70	57	85
2018-02-04 07:30:00	89	70	57	85
2018-02-04 07:30:00	89	70	57	85
2018-02-04 07:30:00	89	70	57	85
2018-02-04 07:30:00	89	70	57	85
2018-02-04 09:30:00	89	70	57	85
2018-02-04 09:30:00	89	70	57	85
2018-02-04 09:30:00	89	70	57	85
2018-02-04 09:30:00	89	70	57	85
2018-02-04 10:00:00	88	70	57	85
2018-02-04 10:00:00	88	70	57	85
2018-02-04 10:00:00	88	70	57	85
2018-02-04 10:00:00	88	70	57	85
2018-02-04 10:30:00	88	70	57	85
2018-02-04 10:30:00	88	70	57	85
2018-02-04 10:30:00	88	70	57	85
2018-02-04 10:30:00	88	70	57	85
2018-02-04 11:00:00	88	70	57	85
2018-02-04 11:00:00	88	70	57	85
2018-02-04 11:00:00	88	70	57	85
2018-02-04 11:00:00	88	70	57	85
2018-02-04 11:30:00	88	70	57	85
2018-02-04 11:30:00	88	70	57	85
2018-02-04 11:30:00	88	70	57	85
2018-02-04 11:30:00	88	70	57	85
2018-02-04 12:00:00	89	69	57	85
2018-02-04 12:00:00	89	69	57	85
2018-02-04 12:00:00	89	69	57	85
2018-02-04 12:00:00	89	69	57	85
2018-02-04 12:30:00	89	69	57	85
2018-02-04 12:30:00	89	69	57	85
2018-02-04 12:30:00	89	69	57	85
2018-02-04 12:30:00	89	69	57	85
2018-02-04 13:00:00	89	69	57	85
2018-02-04 13:00:00	89	69	57	85
2018-02-04 13:00:00	89	69	57	85
2018-02-04 13:00:00	89	69	57	85
2018-02-04 13:30:00	89	69	57	85
2018-02-04 13:30:00	89	69	57	85
2018-02-04 13:30:00	89	69	57	85
2018-02-04 13:30:00	89	69	57	85
2018-02-04 14:00:00	89	69	57	85
2018-02-04 14:00:00	89	69	57	85
2018-02-04 14:00:00	89	69	57	85
2018-02-04 14:00:00	89	69	57	85
2018-02-04 14:30:00	89	69	57	85
2018-02-04 14:30:00	89	69	57	85
2018-02-04 14:30:00	89	69	57	85
2018-02-04 14:30:00	89	69	57	85
2018-02-04 15:00:00	89	69	57	85
2018-02-04 15:00:00	89	69	57	85
2018-02-04 15:00:00	89	69	57	85
2018-02-04 15:00:00	89	69	57	85
2018-02-04 15:30:00	89	69	57	85
2018-02-04 15:30:00	89	69	57	85
2018-02-04 15:30:00	89	69	57	85
2018-02-04 15:30:00	89	69	57	85
2018-02-04 16:30:00	89	69	57	85
2018-02-04 16:30:00	89	69	57	85
2018-02-04 16:30:00	89	69	57	85
2018-02-04 16:30:00	89	69	57	85
2018-02-04 17:00:00	89	69	57	85
2018-02-04 17:00:00	89	69	57	85
2018-02-04 17:00:00	89	69	57	85
2018-02-04 17:00:00	89	69	57	85
2018-02-04 17:30:00	89	69	57	85
2018-02-04 17:30:00	89	69	57	85
2018-02-04 17:30:00	89	69	57	85
2018-02-04 17:30:00	89	69	57	85
2018-02-04 18:00:00	89	69	57	84
2018-02-04 18:00:00	89	69	57	84
2018-02-04 18:00:00	89	69	57	84
2018-02-04 18:00:00	89	69	57	84
2018-02-04 18:30:00	89	69	57	84
2018-02-04 18:30:00	89	69	57	84
2018-02-04 18:30:00	89	69	57	84
2018-02-04 18:30:00	89	69	57	84
2018-02-04 19:00:00	89	69	57	83
2018-02-04 19:00:00	89	69	57	83
2018-02-04 19:00:00	89	69	57	83
2018-02-04 19:00:00	89	69	57	83
2018-02-04 19:30:00	89	68	57	83
2018-02-04 19:30:00	89	68	57	83
2018-02-04 19:30:00	89	68	57	83
2018-02-04 19:30:00	89	68	57	83
2018-02-04 20:00:00	89	68	56	82
2018-02-04 20:00:00	89	68	56	82
2018-02-04 20:00:00	89	68	56	82
2018-02-04 20:00:00	89	68	56	82
2018-02-04 20:30:00	89	68	56	82
2018-02-04 20:30:00	89	68	56	82
2018-02-04 20:30:00	89	68	56	82
2018-02-04 20:30:00	89	68	56	82
2018-02-04 21:00:00	89	68	56	82
2018-02-04 21:00:00	89	68	56	82
2018-02-04 21:00:00	89	68	56	82
2018-02-04 21:00:00	89	68	56	82
2018-02-04 21:30:00	89	68	56	82
2018-02-04 21:30:00	89	68	56	82
2018-02-04 21:30:00	89	68	56	82
2018-02-04 21:30:00	89	68	56	82
2018-02-04 22:00:00	89	68	56	82
2018-02-04 22:00:00	89	68	56	82
2018-02-04 22:00:00	89	68	56	82
2018-02-04 22:00:00	89	68	56	82
2018-02-04 22:30:00	89	68	55	82
2018-02-04 22:30:00	89	68	55	82
2018-02-04 22:30:00	89	68	55	82
2018-02-04 22:30:00	89	68	55	82
2018-02-04 23:00:00	89	67	55	82
2018-02-04 23:00:00	89	67	55	82
2018-02-04 23:00:00	89	67	55	82
2018-02-04 23:00:00	89	67	55	82
2018-02-04 23:30:00	89	67	55	82
2018-02-04 23:30:00	89	67	55	82
2018-02-04 23:30:00	89	67	55	82
2018-02-04 23:30:00	89	67	55	82
2018-02-05 00:00:00	89	67	55	82
2018-02-05 00:00:00	89	67	55	82
2018-02-05 00:00:00	89	67	55	82
2018-02-05 00:00:00	89	67	55	82
2018-02-05 00:30:00	88	66	55	82
2018-02-05 00:30:00	88	66	55	82
2018-02-05 00:30:00	88	66	55	82
2018-02-05 00:30:00	88	66	55	82
2018-02-05 01:00:00	88	66	55	82
2018-02-05 01:00:00	88	66	55	82
2018-02-05 01:00:00	88	66	55	82
2018-02-05 01:00:00	88	66	55	82
2018-02-05 01:30:00	88	66	55	82
2018-02-05 01:30:00	88	66	55	82
2018-02-05 01:30:00	88	66	55	82
2018-02-05 01:30:00	88	66	55	82
2018-02-05 02:00:00	88	66	55	82
2018-02-05 02:00:00	88	66	55	82
2018-02-05 02:00:00	88	66	55	82
2018-02-05 02:00:00	88	66	55	82
2018-02-05 02:30:00	88	66	55	82
2018-02-05 02:30:00	88	66	55	82
2018-02-05 02:30:00	88	66	55	82
2018-02-05 02:30:00	88	66	55	82
2018-02-05 03:00:00	88	66	55	82
2018-02-05 03:00:00	88	66	55	82
2018-02-05 03:00:00	88	66	55	82
2018-02-05 03:00:00	88	66	55	82
2018-02-05 03:30:00	88	66	55	82
2018-02-05 03:30:00	88	66	55	82
2018-02-05 03:30:00	88	66	55	82
2018-02-05 03:30:00	88	66	55	82
2018-02-05 04:00:00	88	66	55	82
2018-02-05 04:00:00	88	66	55	82
2018-02-05 04:00:00	88	66	55	82
2018-02-05 04:00:00	88	66	55	82
2018-02-05 04:30:00	88	66	55	82
2018-02-05 04:30:00	88	66	55	82
2018-02-05 04:30:00	88	66	55	82
2018-02-05 04:30:00	88	66	55	82
2018-02-05 05:00:00	88	66	55	82
2018-02-05 05:00:00	88	66	55	82
2018-02-05 05:00:00	88	66	55	82
2018-02-05 05:00:00	88	66	55	82
2018-02-05 05:30:00	88	66	55	82
2018-02-05 05:30:00	88	66	55	82
2018-02-05 05:30:00	88	66	55	82
2018-02-05 05:30:00	88	66	55	82
2018-02-05 06:00:00	88	66	55	82
2018-02-05 06:00:00	88	66	55	82
2018-02-05 06:00:00	88	66	55	82
2018-02-05 06:00:00	88	66	55	82
2018-02-05 06:30:00	88	66	55	82
2018-02-05 06:30:00	88	66	55	82
2018-02-05 06:30:00	88	66	55	82
2018-02-05 06:30:00	88	66	55	82
2018-02-05 07:00:00	88	66	55	82
2018-02-05 07:00:00	88	66	55	82
2018-02-05 07:00:00	88	66	55	82
2018-02-05 07:00:00	88	66	55	82
2018-02-05 07:30:00	88	66	55	82
2018-02-05 07:30:00	88	66	55	82
2018-02-05 07:30:00	88	66	55	82
2018-02-05 07:30:00	88	66	55	82
2018-02-05 09:30:00	88	66	55	82
2018-02-05 09:30:00	88	66	55	82
2018-02-05 09:30:00	88	66	55	82
2018-02-05 09:30:00	88	66	55	82
2018-02-05 10:00:00	88	66	55	82
2018-02-05 10:00:00	88	66	55	82
2018-02-05 10:00:00	88	66	55	82
2018-02-05 10:00:00	88	66	55	82
2018-02-05 10:30:00	88	66	55	82
2018-02-05 10:30:00	88	66	55	82
2018-02-05 10:30:00	88	66	55	82
2018-02-05 10:30:00	88	66	55	82
2018-02-05 11:00:00	87	66	54	81
2018-02-05 11:00:00	87	66	54	81
2018-02-05 11:00:00	87	66	54	81
2018-02-05 11:00:00	87	66	54	81
2018-02-05 11:30:00	86	66	53	81
2018-02-05 11:30:00	86	66	53	81
2018-02-05 11:30:00	86	66	53	81
2018-02-05 11:30:00	86	66	53	81
2018-02-05 12:00:00	86	66	55	81
2018-02-05 12:00:00	86	66	55	81
2018-02-05 12:00:00	86	66	55	81
2018-02-05 12:00:00	86	66	55	81
2018-02-05 14:30:00	86	66	55	79
2018-02-05 14:30:00	86	66	55	79
2018-02-05 14:30:00	86	66	55	79
2018-02-05 14:30:00	86	66	55	79
2018-02-05 15:00:00	85	66	55	79
2018-02-05 15:00:00	85	66	55	79
2018-02-05 15:00:00	85	66	55	79
2018-02-05 15:00:00	85	66	55	79
2018-02-05 15:30:00	85	66	55	78
2018-02-05 15:30:00	85	66	55	78
2018-02-05 15:30:00	85	66	55	78
2018-02-05 15:30:00	85	66	55	78
2018-02-05 16:00:00	85	66	55	78
2018-02-05 16:00:00	85	66	55	78
2018-02-05 16:00:00	85	66	55	78
2018-02-05 16:00:00	85	66	55	78
2018-02-05 16:30:00	85	66	55	78
2018-02-05 16:30:00	85	66	55	78
2018-02-05 16:30:00	85	66	55	78
2018-02-05 16:30:00	85	66	55	78
2018-02-05 17:00:00	85	66	55	78
2018-02-05 17:00:00	85	66	55	78
2018-02-05 17:00:00	85	66	55	78
2018-02-05 17:00:00	85	66	55	78
2018-02-05 17:30:00	85	66	55	77
2018-02-05 17:30:00	85	66	55	77
2018-02-05 17:30:00	85	66	55	77
2018-02-05 17:30:00	85	66	55	77
2018-02-05 18:00:00	85	66	55	77
2018-02-05 18:00:00	85	66	55	77
2018-02-05 18:00:00	85	66	55	77
2018-02-05 18:00:00	85	66	55	77
2018-02-05 18:30:00	85	65	55	77
