time	L1	L2	L3	L4	L5	L6
2018-02-04 19:30:00	27	75	9	30	20	32
2018-02-04 19:30:00	27	75	9	30	20	32
2018-02-04 19:30:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:00:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 20:30:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:00:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 21:30:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:00:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 22:30:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:00:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-04 23:30:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:00:00	27	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 00:30:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:00:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 01:30:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:00:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 02:30:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:00:00	26	75	9	30	20	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 03:30:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:00:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 04:30:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:00:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 05:30:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:00:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 06:30:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:00:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 07:30:00	26	75	9	30	19	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 09:30:00	26	75	8	30	18	32
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:00:00	26	75	8	29	17	34
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 10:30:00	26	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:00:00	25	75	8	30	17	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 11:30:00	25	75	8	29	18	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 12:00:00	25	75	8	29	19	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 14:30:00	24	76	8	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:00:00	24	76	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 15:30:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:00:00	24	75	9	30	18	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 16:30:00	24	75	9	30	19	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:00:00	24	75	9	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 17:30:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:00:00	24	75	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 18:30:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:00:00	24	74	10	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 19:30:00	25	72	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:00:00	25	73	9	30	18	33
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 20:30:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:00:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 21:30:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:00:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 22:30:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:00:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-05 23:30:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:00:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 00:30:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:00:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 01:30:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:00:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 02:30:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:00:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 03:30:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:00:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 04:30:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:00:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 05:30:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:00:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 06:30:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:00:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 07:30:00	25	73	9	30	18	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 09:30:00	25	73	8	28	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:00:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 10:30:00	25	73	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:00:00	25	71	8	27	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 11:30:00	25	71	8	26	17	32
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:00:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 12:30:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:00:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 13:30:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:00:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 14:30:00	25	70	9	24	17	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:00:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 15:30:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:00:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 16:30:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:00:00	25	70	9	24	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 17:30:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:00:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 18:30:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:00:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 19:30:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:00:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 20:30:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:00:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 21:30:00	25	70	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:00:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 22:30:00	25	71	9	23	15	33
2018-02-06 23:00:00	25	72	9	23	15	33
2018-02-06 23:00:00	25	72	9	23	15	33
2018-02-06 23:00:00	25	72	9	23	15	33
2018-02-06 23:00:00	25	72	9	23	15	33
